City Key;WWI City ID;City;State Province;Country;Continent;Sales Territory;Region;Subregion;Location;Latest Recorded Population;Valid From;Valid To;Lineage Key
892;23265;Mount Prospect;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C4134A95780084540DE358D92FCFB55C0;54167;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
893;23266;Mount Pulaski;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CEA645F6864014440FD4CBD6E115256C0;1566;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
894;23267;Mount Rainier;Maryland;United States;North America;Mideast;Americas;Northern America;0xE6100000010C8D976E128378434014FDEB26C23D53C0;8080;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
895;23268;Mount Repose;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CA188A0C5AD9943400C5707405C0E55C0;4672;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
896;23269;Mount Rose;New Jersey;United States;North America;Mideast;Americas;Northern America;0xE6100000010CDD257156442F44402CA7F3974CAF52C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
897;23270;Mount Royal;New Jersey;United States;North America;Mideast;Americas;Northern America;0xE6100000010C9386BFCBB1E74340F758FAD085CD52C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
898;23271;Mount Savage;Maryland;United States;North America;Mideast;Americas;Northern America;0xE6100000010CEF9D87C90AD9434020F69DBA4DB853C0;873;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
899;23272;Mount Selman;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010CA600625CBB08404077908DF62ED257C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
900;23273;Mount Shasta;California;United States;North America;Far West;Americas;Northern America;0xE6100000010C386E8CF8A9A74440B78EBB52E0935EC0;3394;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
901;23274;Mount Sidney;Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010CF68887E6F0204340BF7A81FE67BD53C0;663;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
902;23275;Mount Sinai;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C19F329B6387944403E079623E44152C0;12118;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
903;23276;Mount Solon;Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010C4D086701242C434043C70E2A71C553C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
904;23277;Mount Sterling;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010C4A54B99A863B4340065F3D9322E856C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
905;24362;Nicoma Park;Oklahoma;United States;North America;Southwest;Americas;Northern America;0xE6100000010CFDD3CA1B60BF41408C1F3F28335658C0;2393;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
906;24363;Nicut;Oklahoma;United States;North America;Southwest;Americas;Northern America;0xE6100000010CE3CC7D1A41CB41409FABD39F52A557C0;360;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
907;24364;Niederwald;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010C0D1B65FD66023E404D47A57D986E58C0;565;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
908;24365;Nielsville;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010C4541953F84C347406D6A45402A3458C0;90;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
909;24366;Nighthawk;Washington;United States;North America;Far West;Americas;Northern America;0xE6100000010CCCCE47BEB77B484018963FDF16E95DC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
910;24367;Nightmute;Alaska;United States;North America;Far West;Americas;Northern America;0xE6100000010C0B20216F5E3D4E40FFED0D192A9764C0;280;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
911;24368;Nikep;Maryland;United States;North America;Mideast;Americas;Northern America;0xE6100000010C6D97EC8E7BC6434094FD4EEED2BF53C0;116;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
912;24369;Nikolai;Alaska;United States;North America;Far West;Americas;Northern America;0xE6100000010C50B9D3E7B4814F4000000000004C63C0;94;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
913;24370;Nikolski;Alaska;United States;North America;Far West;Americas;Northern America;0xE6100000010C32EAB53412784A403CE6F2D5C41B65C0;18;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
914;24371;Niland;California;United States;North America;Far West;Americas;Northern America;0xE6100000010CE96BF184B99E4040502C014235E15CC0;1006;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
915;24372;Nile;Washington;United States;North America;Far West;Americas;Northern America;0xE6100000010CEE0D19EA0B694740D7F7E120213C5EC0;140;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
916;24373;Niles;Kansas;United States;North America;Plains;Americas;Northern America;0xE6100000010CD7A6B1BD167C43404A18BC9E9E5D58C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
917;24374;Niles;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C4A552470356B45401059A489771A53C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
918;24375;Niles;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C87E2E9F06B02454081BADCBB61F355C0;29803;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
919;24376;Niles;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CF506A92567974440D9EE1EA0FB3054C0;19266;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
920;24377;Niles;Michigan;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C5C1C3AE235EA4440B9D9C46E449055C0;11600;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
921;24378;Nilwood;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CDCAADA24F5B243409D3FB7E1C17356C0;239;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
922;24379;Nimmons;Arkansas;United States;North America;Southeast;Americas;Northern America;0xE6100000010CDE59BBED42274240538BD2EF0C8656C0;69;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
923;24380;Nimrod;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010C890AD5CDC5514740284A9DDB5FB857C0;69;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
924;24381;Nina;Kentucky;United States;North America;Southeast;Americas;Northern America;0xE6100000010C0D4460F6FCD4424008331246D81D55C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
925;24382;Ninaview;Colorado;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010CCFF00B546BD24240D09DBBB868CF59C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
926;24383;Nine Mile Falls;Washington;United States;North America;Far West;Americas;Northern America;0xE6100000010CE6A1A5E14AE34740E98F7A99F2625DC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
927;24384;Ninety Six;South Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C05943C8D6A16414001F8A754898154C0;1998;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
928;24385;Ninilchik;Alaska;United States;North America;Far West;Americas;Northern America;0xE6100000010C4F7056E993064E400AC5B18967F562C0;883;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
929;24386;Ninnekah;Oklahoma;United States;North America;Southwest;Americas;Northern America;0xE6100000010C9892B358D4794140A4442758A77C58C0;1002;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
930;24387;Ninock;Louisiana;United States;North America;Southeast;Americas;Northern America;0xE6100000010C00ADF9F1971F40402C595F6E415D57C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
931;24388;Niobe;North Dakota;United States;North America;Plains;Americas;Northern America;0xE6100000010C9B5203722E58484073C34A60CE8D59C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
932;24389;Niobrara;Nebraska;United States;North America;Plains;Americas;Northern America;0xE6100000010C93043CC49A604540571E49EED58158C0;370;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
933;24390;Niota;Tennessee;United States;North America;Southeast;Americas;Northern America;0xE6100000010CF6C3BE53B7C1414091BD39B7E42255C0;719;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
934;24391;Niotaze;Kansas;United States;North America;Plains;Americas;Northern America;0xE6100000010C687B4F406E89424088F94DBCDE0058C0;82;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
935;24392;Nipinnawasee;California;United States;North America;Far West;Americas;Northern America;0xE6100000010C7D87ECCDB9B3424095850A69E8EE5DC0;475;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
936;24393;Nipomo;California;United States;North America;Far West;Americas;Northern America;0xE6100000010C0A206BFC7885414046FCD4C2761E5EC0;16714;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
937;24394;Nipton;California;United States;North America;Far West;Americas;Northern America;0xE6100000010C7149C44ABBBB4140A529A7E26BD15CC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
938;24395;Niskayuna;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010CF5F75278D0634540A25D85941F7652C0;4859;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
939;24396;Nisland;South Dakota;United States;North America;Plains;Americas;Northern America;0xE6100000010C40B0993226564640811F7AF76CE359C0;232;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
940;25641;Orr;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010CA83BAAF5D9064840129A6E232F3557C0;267;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
941;25642;Orrick;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010C280AF4893C9B4340789D68B2DA8757C0;837;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
942;25643;Orrin;North Dakota;United States;North America;Plains;Americas;Northern America;0xE6100000010CC851CAB5B20B4840AEBF80B9710A59C0;22;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
943;25644;Orrington;Maine;United States;North America;New England;Americas;Northern America;0xE6100000010C7D72B966975D464085E40929E43451C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
944;25645;Orrstown;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010CCFE2207C83074440A8DAB80F0A6753C0;262;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
945;25646;Orrtanna;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C0785F70B2CEC434029D082AB175753C0;173;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
946;25647;Orrum;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C6ABC19DAA53B414048ECC9B296C053C0;91;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
947;25648;Orrville;Alabama;United States;North America;Southeast;Americas;Northern America;0xE6100000010C1BF1643733274040C6E3FD13B7CF55C0;204;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
948;25649;Orrville;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CF55DB642FD6B4440D8DC2CB9E57054C0;8380;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
949;25650;Orson;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C04368C2727E84440913D8C5AABDC52C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
950;25651;Orting;Washington;United States;North America;Far West;Americas;Northern America;0xE6100000010C73B9C150878C47407FC97CF6128D5EC0;6746;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
951;25652;Ortley;South Dakota;United States;North America;Plains;Americas;Northern America;0xE6100000010CC2A4F8F884AA464057D7FC53854C58C0;65;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
952;25653;Ortley Beach;New Jersey;United States;North America;Mideast;Americas;Northern America;0xE6100000010C7052E28453FA4340A9BF5E61C18452C0;1209;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
953;25654;Ortonville;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010CAD01A5FCFFA6464010FD7F41771C58C0;1916;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
954;25655;Ortonville;Michigan;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C897F338C166D4540C6C7821D5ADC54C0;1442;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
955;25656;Orviston;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C6D8C4237A08D44409A5DF756247053C0;95;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
956;25657;Orwell;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C268117C792C94540E32DFC85C3FF52C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
957;25658;Orwell;Vermont;United States;North America;New England;Americas;Northern America;0xE6100000010C000EEBD7E7E64540036C51B0105352C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
958;25659;Orwell;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C6D077EAF7CC444409FEE97AA8F3754C0;1660;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
959;25660;Orwigsburg;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C71FF91E9D053444007787709730653C0;3099;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
960;25661;Osage;Arkansas;United States;North America;Southeast;Americas;Northern America;0xE6100000010CD091A68B5E17424043C13170E55957C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
961;25662;Osage;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010C4105D1A45EA4454030A990E1E73357C0;3619;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
962;25663;Osage;Wyoming;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010C423D224B8BFD4540EE354E54001B5AC0;208;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
963;25664;Osage;West Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010C8411FB0450D443403E867DF17B0054C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
964;25665;Osage;Oklahoma;United States;North America;Southwest;Americas;Northern America;0xE6100000010CF44F8872FD2542408E7025FE221C58C0;156;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
965;25666;Osage;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010CAA44D95BCA7547400D80023972D057C0;323;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
966;25667;Osage Beach;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010C10DC92663D134340B86AE8B08C2757C0;4351;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
967;25668;Osage City;Kansas;United States;North America;Plains;Americas;Northern America;0xE6100000010C8F3FAC922351434007B7103FDAF457C0;2943;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
968;25669;Osakis;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010C055262D7F6EE46409FEF0280BEC957C0;1740;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
969;25670;Osawatomie;Kansas;United States;North America;Plains;Americas;Northern America;0xE6100000010C642DF477A53F4340F22AC654D5BC57C0;4447;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
970;25671;Osborn;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010CA20E2BDCF2DF4340FFE9060ABC9657C0;423;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
971;25672;Osborne;Kansas;United States;North America;Plains;Americas;Northern America;0xE6100000010CF49D04DB2DB843405E3B078577AC58C0;1431;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
972;25673;Osburn;Idaho;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010C41446ADAC5C047402F7B2304F5FF5CC0;1555;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
973;25674;Oscarville;Alaska;United States;North America;Far West;Americas;Northern America;0xE6100000010C2EA3A2FB835C4E40713D0AD7A33864C0;70;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
974;25675;Osceola;South Dakota;United States;North America;Plains;Americas;Northern America;0xE6100000010CCEDB7D33D63B464019326832AD7558C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
975;24397;Nisqually;Washington;United States;North America;Far West;Americas;Northern America;0xE6100000010C5F99B7EA3A874740DA05DE24E1AC5EC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
976;25676;Osceola;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C235AE14C02C04540A2DC6C6237EE52C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
977;30734;Saxapahaw;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C133F6B2343F94140812381069BD453C0;1648;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
978;30735;Saxe;Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010C5C9434DA0577424012F2E61574AA53C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
979;30736;Saxeville;Wisconsin;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CF5D3241D8A164640409AFBF5544756C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
980;30737;Saxis;Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010CD0436D1B46F64240AA94433033EE52C0;241;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
981;30738;Saxman;Kansas;United States;North America;Plains;Americas;Northern America;0xE6100000010C4D2F3196E923434016F71F990E8858C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
982;30739;Saxman;Alaska;United States;North America;Far West;Americas;Northern America;0xE6100000010C275D4425BFA84B40C52BFF10117360C0;411;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
983;30740;Saxon;Wisconsin;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CE89E1AD4233F474051ECB2A9849A56C0;90;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
